LONG_SCHOOL_YEAR,SCHOOL_DISTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_CD,NATIONAL_NUM_TESTED_CNT,STATE_NUM_TESTED_CNT,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,STATE_AVG_SCORE_VAL,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL,,
2010-11,628,Cherokee County,5050,Cherokee High School,Writing,1267239,83235,1807,195,361,394,414,,
2015-16,761,Atlanta Public Schools,4560,Grady High School,Combined Test Score,,28212.33333,472,89,1084,1063,1157,,
2010-11,628,Cherokee County,6597,Tippens Educational Center,Mathematics,1267239,84799,1850,3,490,536,,,
2010-11,628,Cherokee County,6597,Tippens Educational Center,Reading,1267239,84686,1846,3,486,531,,,
2010-11,628,Cherokee County,6597,Tippens Educational Center,Writing,1267239,83235,1807,3,361,394,,,
2010-11,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),Combined,1267239,84240,144,141,1338,1233,1224,,
2010-11,629,Clarke County,102,Cedar Shoals High School,Mathematics,1267239,84799,546,254,490,462,454,,
2010-11,629,Clarke County,102,Cedar Shoals High School,Reading,1267239,84686,543,253,486,461,454,,
2010-11,629,Clarke County,102,Cedar Shoals High School,Writing,1267239,83235,535,249,361,343,340,,
2011-12,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),Combined,1284459,86367,144,144,1342,1233,1233,,
2010-11,629,Clarke County,104,Classic City High School,Mathematics,1267239,84799,546,7,490,462,,,
2010-11,629,Clarke County,104,Classic City High School,Reading,1267239,84686,543,7,486,461,,,
2010-11,629,Clarke County,104,Classic City High School,Writing,1267239,83235,535,7,361,343,,,
2012-13,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),Combined,1295267,86088,136,136,1337,1168,1168,,
2010-11,629,Clarke County,5556,Clarke Central High School,Mathematics,1267239,84799,546,285,490,462,469,,
2010-11,629,Clarke County,5556,Clarke Central High School,Reading,1267239,84686,543,283,486,461,465,,
2010-11,629,Clarke County,5556,Clarke Central High School,Writing,1267239,83235,535,279,361,343,342,,
2013-14,729,Sumter County,105,Americus Sumter High School (Old Americus-Sumter HS S),Combined,1306039,82852,115,115,1352,1236,1236,,
2010-11,631,Clayton County,104,Mundy's Mill High School,Mathematics,1267239,84799,1915,271,490,427,417,,
2010-11,631,Clayton County,104,Mundy's Mill High School,Reading,1267239,84686,1901,267,486,430,422,,
2010-11,631,Clayton County,104,Mundy's Mill High School,Writing,1267239,83235,1870,262,361,336,340,,
2016-17,761,Atlanta Public Schools,4560,Grady High School,Combined Test Score,1715481,62394.33333,1229.333333,210.3333333,1053,1005,1118,,
2010-11,631,Clayton County,115,Charles R. Drew High School,Mathematics,1267239,84799,1915,31,490,427,400,,
2010-11,631,Clayton County,115,Charles R. Drew High School,Reading,1267239,84686,1901,31,486,430,396,,
2010-11,631,Clayton County,115,Charles R. Drew High School,Writing,1267239,83235,1870,31,361,336,256,,
2017-18,761,Atlanta Public Schools,4560,Grady High School,Combined Test Score,2136539,65795,2145.333333,284,1052,948,1076,,NEW SCALE
2010-11,631,Clayton County,190,Lovejoy High School,Mathematics,1267239,84799,1915,344,490,427,440,,
2010-11,631,Clayton County,190,Lovejoy High School,Reading,1267239,84686,1901,339,486,430,453,,
2010-11,631,Clayton County,190,Lovejoy High School,Writing,1267239,83235,1870,333,361,336,330,,
2018-19,761,Atlanta Public Schools,4560,Grady High School,Combined Test Score,2220087,49345,1152,169,1027,965,1106,,NEW SCALE
2010-11,631,Clayton County,290,Mount Zion High School,Mathematics,1267239,84799,1915,166,490,427,437,,
2010-11,631,Clayton County,290,Mount Zion High School,Reading,1267239,84686,1901,165,486,430,443,,
2010-11,631,Clayton County,290,Mount Zion High School,Writing,1267239,83235,1870,162,361,336,350,,
2014-15,761,Atlanta Public Schools,212,KIPP Atlanta Collegiate,Combined,1332096,84860,1547,18,1352,1273,1232,,NEW SCALE
2010-11,631,Clayton County,377,Riverdale High School,Mathematics,1267239,84799,1915,190,490,427,428,,
2010-11,631,Clayton County,377,Riverdale High School,Reading,1267239,84686,1901,196,486,430,419,,
2010-11,631,Clayton County,377,Riverdale High School,Writing,1267239,83235,1870,188,361,336,331,,
2016-17,761,Atlanta Public Schools,212,KIPP Atlanta Collegiate,Combined Test Score,1715481,62394.33333,1229.333333,4,1053,1005,,,NEW SCALE
2010-11,631,Clayton County,1054,Forest Park High School,Mathematics,1267239,84799,1915,219,490,427,422,,
2010-11,631,Clayton County,1054,Forest Park High School,Reading,1267239,84686,1901,217,486,430,412,,
2010-11,631,Clayton County,1054,Forest Park High School,Writing,1267239,83235,1870,216,361,336,350,,
2010-11,607,Barrow County,101,Apalachee High School,Combined,1267239,84240,409,198,1338,1301,1307,,
2010-11,631,Clayton County,1056,Jonesboro High School,Mathematics,1267239,84799,1915,212,490,427,430,,
2010-11,631,Clayton County,1056,Jonesboro High School,Reading,1267239,84686,1901,208,486,430,443,,
2010-11,631,Clayton County,1056,Jonesboro High School,Writing,1267239,83235,1870,206,361,336,328,,
2011-12,607,Barrow County,101,Apalachee High School,Combined,1284459,86367,442,197,1342,1321,1326,,
2010-11,631,Clayton County,2052,North Clayton High School,Mathematics,1267239,84799,1915,213,490,427,432,,
2010-11,631,Clayton County,2052,North Clayton High School,Reading,1267239,84686,1901,210,486,430,435,,
2010-11,631,Clayton County,2052,North Clayton High School,Writing,1267239,83235,1870,208,361,336,333,,
2012-13,607,Barrow County,101,Apalachee High School,Combined,1295267,86088,494,229,1337,1303,1320,,
2010-11,631,Clayton County,4058,Morrow High School,Mathematics,1267239,84799,1915,258,490,427,412,,
2010-11,631,Clayton County,4058,Morrow High School,Reading,1267239,84686,1901,257,486,430,412,,
2010-11,631,Clayton County,4058,Morrow High School,Writing,1267239,83235,1870,253,361,336,336,,
2013-14,607,Barrow County,101,Apalachee High School,Combined,1306039,82852,484,216,1352,1317,1325,,
2010-11,631,Clayton County,6506,Clayton County Open Campus/Career Academy,Mathematics,1267239,84799,1915,11,490,427,398,,
2010-11,631,Clayton County,6506,Clayton County Open Campus/Career Academy,Reading,1267239,84686,1901,11,486,430,406,,
2010-11,631,Clayton County,6506,Clayton County Open Campus/Career Academy,Writing,1267239,83235,1870,11,361,336,423,,
2017-18,761,Atlanta Public Schools,212,KIPP Atlanta Collegiate,Combined Test Score,2136539,65795,2145.333333,14,1052,948,1017,,
2010-11,632,Clinch County,1050,Clinch County High School,Mathematics,1267239,84799,46,46,490,441,441,,
2010-11,632,Clinch County,1050,Clinch County High School,Reading,1267239,84686,49,49,486,447,447,,
2010-11,632,Clinch County,1050,Clinch County High School,Writing,1267239,83235,46,46,361,352,352,,
2018-19,761,Atlanta Public Schools,212,KIPP Atlanta Collegiate,Combined Test Score,2220087,49345,1152,14,1027,965,981,,NEW SCALE
2010-11,633,Cobb County,101,Kennesaw Mountain High School,Mathematics,1267239,84799,8073,569,490,521,526,,
2010-11,633,Cobb County,101,Kennesaw Mountain High School,Reading,1267239,84686,8079,580,486,516,520,,
2010-11,633,Cobb County,101,Kennesaw Mountain High School,Writing,1267239,83235,7910,562,361,372,380,,
2014-15,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",Combined,1332096,84860,1547,127,1352,1273,1188,,NEW SCALE
2010-11,633,Cobb County,103,Kell High School,Mathematics,1267239,84799,8073,446,490,521,513,,
2010-11,633,Cobb County,103,Kell High School,Reading,1267239,84686,8079,448,486,516,505,,
2010-11,633,Cobb County,103,Kell High School,Writing,1267239,83235,7910,439,361,372,367,,
2015-16,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",Combined Test Score,,28212.33333,472,33,1084,1063,1016,,NEW SCALE
2010-11,633,Cobb County,175,Walton High School,Mathematics,1267239,84799,8073,992,490,521,590,,
2010-11,633,Cobb County,175,Walton High School,Reading,1267239,84686,8079,983,486,516,576,,
2010-11,633,Cobb County,175,Walton High School,Writing,1267239,83235,7910,958,361,372,414,,
2016-17,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",Combined Test Score,1715481,62394.33333,1229.333333,128,1053,1005,971,,NEW SCALE
2010-11,633,Cobb County,186,Oakwood Digital Academy,Mathematics,1267239,84799,8073,6,490,521,,,
2010-11,633,Cobb County,186,Oakwood Digital Academy,Reading,1267239,84686,8079,6,486,516,,,
2010-11,633,Cobb County,186,Oakwood Digital Academy,Writing,1267239,83235,7910,6,361,372,,,
2010-11,601,Appling County,103,Appling County High School,Combined,1267239,84240,85,85,1338,1268,1268,,
2010-11,633,Cobb County,188,Pope High School,Mathematics,1267239,84799,8073,633,490,521,569,,
2010-11,633,Cobb County,188,Pope High School,Reading,1267239,84686,8079,625,486,516,550,,
2010-11,633,Cobb County,188,Pope High School,Writing,1267239,83235,7910,619,361,372,379,,
2011-12,601,Appling County,103,Appling County High School,Combined,1284459,86367,122,122,1342,1242,1242,,
2010-11,633,Cobb County,192,Harrison High School,Mathematics,1267239,84799,8073,716,490,521,532,,
2010-11,633,Cobb County,192,Harrison High School,Reading,1267239,84686,8079,724,486,516,525,,
2010-11,633,Cobb County,192,Harrison High School,Writing,1267239,83235,7910,705,361,372,369,,
2012-13,601,Appling County,103,Appling County High School,Combined,1295267,86088,144,144,1337,1296,1296,,
2010-11,633,Cobb County,209,Allatoona High School,Mathematics,1267239,84799,8073,376,490,521,500,,
2010-11,633,Cobb County,209,Allatoona High School,Reading,1267239,84686,8079,380,486,516,506,,
2010-11,633,Cobb County,209,Allatoona High School,Writing,1267239,83235,7910,370,361,372,345,,
2013-14,601,Appling County,103,Appling County High School,Combined,1306039,82852,109,109,1352,1290,1290,,
2010-11,633,Cobb County,373,Sprayberry High School,Mathematics,1267239,84799,8073,401,490,521,497,,
2010-11,633,Cobb County,373,Sprayberry High School,Reading,1267239,84686,8079,400,486,516,508,,
2010-11,633,Cobb County,373,Sprayberry High School,Writing,1267239,83235,7910,394,361,372,366,,
2017-18,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",Combined Test Score,2136539,65795,2145.333333,271,1052,948,913,,
2010-11,633,Cobb County,381,Lassiter High School,Mathematics,1267239,84799,8073,639,490,521,562,,
2010-11,633,Cobb County,381,Lassiter High School,Reading,1267239,84686,8079,640,486,516,547,,
2010-11,633,Cobb County,381,Lassiter High School,Writing,1267239,83235,7910,624,361,372,384,,
2018-19,761,Atlanta Public Schools,186,"Maynard H. Jackson, Jr. High School",Combined Test Score,2220087,49345,1152,122,1027,965,942,,NEW SCALE
2010-11,633,Cobb County,707,Hillgrove High School,Mathematics,1267239,84799,8073,534,490,521,502,,
2010-11,633,Cobb County,707,Hillgrove High School,Reading,1267239,84686,8079,532,486,516,504,,
2010-11,633,Cobb County,707,Hillgrove High School,Writing,1267239,83235,7910,526,361,372,382,,
2014-15,761,Atlanta Public Schools,182,Mays High School,Combined,1332096,84860,1547,243,1352,1273,1190,,NEW SCALE
2010-11,633,Cobb County,1054,Campbell High School,Mathematics,1267239,84799,8073,453,490,521,491,,
2010-11,633,Cobb County,1054,Campbell High School,Reading,1267239,84686,8079,457,486,516,493,,
2010-11,633,Cobb County,1054,Campbell High School,Writing,1267239,83235,7910,447,361,372,366,,
2015-16,761,Atlanta Public Schools,182,Mays High School,Combined Test Score,,28212.33333,472,62.33333333,1084,1063,970,,NEW SCALE
2010-11,633,Cobb County,1064,McEachern High School,Mathematics,1267239,84799,8073,459,490,521,448,,
2010-11,633,Cobb County,1064,McEachern High School,Reading,1267239,84686,8079,459,486,516,464,,
2010-11,633,Cobb County,1064,McEachern High School,Writing,1267239,83235,7910,448,361,372,351,,
2016-17,761,Atlanta Public Schools,182,Mays High School,Combined Test Score,1715481,62394.33333,1229.333333,174.3333333,1053,1005,933,,NEW SCALE
2010-11,633,Cobb County,1069,Wheeler High School,Mathematics,1267239,84799,8073,463,490,521,565,,
2010-11,633,Cobb County,1069,Wheeler High School,Reading,1267239,84686,8079,463,486,516,546,,
2010-11,633,Cobb County,1069,Wheeler High School,Writing,1267239,83235,7910,455,361,372,379,,
2010-11,644,DeKalb County,610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",Combined,1267239,84240,5662,282,1338,1248,1187,,
2010-11,633,Cobb County,2056,North Cobb High School,Mathematics,1267239,84799,8073,541,490,521,489,,
2010-11,633,Cobb County,2056,North Cobb High School,Reading,1267239,84686,8079,537,486,516,499,,
2010-11,633,Cobb County,2056,North Cobb High School,Writing,1267239,83235,7910,524,361,372,355,,
2011-12,644,DeKalb County,610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",Combined,1284459,86367,5657,521,1342,1253,1212,,
2010-11,633,Cobb County,2066,Osborne High School,Mathematics,1267239,84799,8073,178,490,521,430,,
2010-11,633,Cobb County,2066,Osborne High School,Reading,1267239,84686,8079,180,486,516,428,,
2010-11,633,Cobb County,2066,Osborne High School,Writing,1267239,83235,7910,177,361,372,301,,
2012-13,644,DeKalb County,610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",Combined,1295267,86088,8419,614,1337,1166,1240,,
2010-11,633,Cobb County,3056,South Cobb High School,Mathematics,1267239,84799,8073,336,490,521,461,,
2010-11,633,Cobb County,3056,South Cobb High School,Reading,1267239,84686,8079,338,486,516,457,,
2010-11,633,Cobb County,3056,South Cobb High School,Writing,1267239,83235,7910,331,361,372,346,,
2013-14,644,DeKalb County,610,"Arabia Mountain High School - Academy of Engineering, Medicine and Environm",Combined,1306039,82852,4797,400,1352,1256,1257,,
2010-11,633,Cobb County,4066,Pebblebrook High School,Mathematics,1267239,84799,8073,331,490,521,435,,
2010-11,633,Cobb County,4066,Pebblebrook High School,Reading,1267239,84686,8079,327,486,516,450,,
2010-11,633,Cobb County,4066,Pebblebrook High School,Writing,1267239,83235,7910,325,361,372,340,,
2017-18,761,Atlanta Public Schools,182,Mays High School,Combined Test Score,2136539,65795,2145.333333,302,1052,948,908,,
2010-11,634,Coffee County,195,Coffee County High School,Mathematics,1267239,84799,288,288,490,451,451,,
2010-11,634,Coffee County,195,Coffee County High School,Reading,1267239,84686,283,283,486,446,446,,
2010-11,634,Coffee County,195,Coffee County High School,Writing,1267239,83235,280,280,361,361,361,,
2018-19,761,Atlanta Public Schools,182,Mays High School,Combined Test Score,2220087,49345,1152,179,1027,965,903,,NEW SCALE
2010-11,635,Colquitt County,1554,Colquitt County High School,Mathematics,1267239,84799,346,346,490,469,469,,
2010-11,635,Colquitt County,1554,Colquitt County High School,Reading,1267239,84686,343,343,486,467,467,,
2010-11,635,Colquitt County,1554,Colquitt County High School,Writing,1267239,83235,338,338,361,351,351,,
2014-15,761,Atlanta Public Schools,192,North Atlanta High School,Combined,1332096,84860,1547,364,1352,1273,1374,,NEW SCALE
2010-11,636,Columbia County,112,Grovetown High School,Mathematics,1267239,84799,1657,223,490,517,481,,
2010-11,636,Columbia County,112,Grovetown High School,Reading,1267239,84686,1641,219,486,512,484,,
2010-11,636,Columbia County,112,Grovetown High School,Writing,1267239,83235,1628,216,361,372,360,,
2015-16,761,Atlanta Public Schools,192,North Atlanta High School,Combined Test Score,,28212.33333,472,153.6666667,1084,1063,1106,,NEW SCALE
2010-11,636,Columbia County,183,Harlem High School,Mathematics,1267239,84799,1657,101,490,517,478,,
2010-11,636,Columbia County,183,Harlem High School,Reading,1267239,84686,1641,101,486,512,484,,
2010-11,636,Columbia County,183,Harlem High School,Writing,1267239,83235,1628,101,361,372,380,,
2016-17,761,Atlanta Public Schools,192,North Atlanta High School,Combined Test Score,1715481,62394.33333,1229.333333,275,1053,1005,1075,,NEW SCALE
2010-11,636,Columbia County,189,Lakeside High School,Mathematics,1267239,84799,1657,432,490,517,548,,
2010-11,636,Columbia County,189,Lakeside High School,Reading,1267239,84686,1641,429,486,512,537,,
2010-11,636,Columbia County,189,Lakeside High School,Writing,1267239,83235,1628,428,361,372,380,,
2010-11,667,Gwinnett County,1710,Archer High School,Combined,1267239,84240,10738,281,1338,1401,1322,,
2010-11,636,Columbia County,197,Greenbrier High School,Mathematics,1267239,84799,1657,511,490,517,519,,
2010-11,636,Columbia County,197,Greenbrier High School,Reading,1267239,84686,1641,507,486,512,512,,
2010-11,636,Columbia County,197,Greenbrier High School,Writing,1267239,83235,1628,500,361,372,370,,
2011-12,667,Gwinnett County,1710,Archer High School,Combined,1284459,86367,11260,440,1342,1406,1318,,
2010-11,636,Columbia County,4050,Evans High School,Mathematics,1267239,84799,1657,390,490,517,510,,
2010-11,636,Columbia County,4050,Evans High School,Reading,1267239,84686,1641,385,486,512,506,,
2010-11,636,Columbia County,4050,Evans High School,Writing,1267239,83235,1628,383,361,372,370,,
2012-13,667,Gwinnett County,1710,Archer High School,Combined,1295267,86088,11068,508,1337,1407,1333,,
2010-11,637,Cook County,111,Cook High School,Mathematics,1267239,84799,94,94,490,434,434,,
2010-11,637,Cook County,111,Cook High School,Reading,1267239,84686,93,93,486,449,449,,
2010-11,637,Cook County,111,Cook High School,Writing,1267239,83235,93,93,361,386,386,,
2013-14,667,Gwinnett County,1710,Archer High School,Combined,1306039,82852,11244,529,1352,1408,1365,,
2010-11,638,Coweta County,196,Northgate High School,Mathematics,1267239,84799,1040,346,490,505,523,,
2010-11,638,Coweta County,196,Northgate High School,Reading,1267239,84686,1037,345,486,500,521,,
2010-11,638,Coweta County,196,Northgate High School,Writing,1267239,83235,1025,338,361,376,378,,
2017-18,761,Atlanta Public Schools,192,North Atlanta High School,Combined Test Score,2136539,65795,2145.333333,420.3333333,1052,948,1059,,
2010-11,638,Coweta County,389,East Coweta High School,Mathematics,1267239,84799,1040,443,490,505,490,,
2010-11,638,Coweta County,389,East Coweta High School,Reading,1267239,84686,1037,443,486,500,485,,
2010-11,638,Coweta County,389,East Coweta High School,Writing,1267239,83235,1025,440,361,376,370,,
2018-19,761,Atlanta Public Schools,192,North Atlanta High School,Combined Test Score,2220087,49345,1152,224,1027,965,1057,,NEW SCALE
2010-11,638,Coweta County,5054,Newnan High School,Mathematics,1267239,84799,1040,251,490,505,509,,
